V1,V2,V3,V4,V5,V10,V11,V12,V14,V16,V18,V20,V21,V22,Class
0.9473482973164165,0.8200405769209337,0.6944054199153453,0.5957877002019896,0.7642603947871047,0.3857090339300735,0.5514489130438318,0.41747356481058295,0.20858602690131156,0.3582708719334737,0.640870072457722,0.5889596286675222,0.5709539005253988,0.4817723405477379,1
0.9494567616168321,0.7715098020404034,0.8740431269883536,0.25425573278659286,0.7649247427511795,0.4944963991226671,0.17978150070044113,0.6849526857011465,0.6323016641005472,0.4589339277843677,0.6743847458901528,0.5800530734030737,0.5606420206922849,0.5077023933258891,0
0.9917280954685788,0.7638521783409834,0.8351282096236073,0.27202492130704486,0.7588124235861874,0.5047757668684616,0.25279257786376474,0.7045080870885843,0.6573614158749869,0.45424619490609575,0.6546791420892111,0.5766773681448952,0.5597924176744171,0.49974662396003855,0
0.9711086717394354,0.792369004427796,0.7483919778923214,0.4211962898731149,0.7660071383155922,0.4412115917353123,0.4989341927820777,0.5997023154637018,0.43486069846821096,0.3641499646949437,0.6704213635606061,0.584201308384366,0.5678802262133367,0.5166163527484732,1
0.9750087313498638,0.7652838446381488,0.8451904315348873,0.2977089854463957,0.7639467433904369,0.5112351355245405,0.3248695927003572,0.7436302333426841,0.6499865094701169,0.4769910895996873,0.7136862337202239,0.5825015098993914,0.5646429747877147,0.5263290940766034,0
0.9782833106093993,0.8004102462905514,0.7310084647953149,0.49670785831425235,0.777621885062236,0.42806884418471314,0.5693371588184479,0.5476842055064716,0.301114503457333,0.4639214131837797,0.7498758915118744,0.583774396370954,0.5635650227508742,0.4725700878103674,1
0.9768967595616973,0.7670538380351878,0.861797005575045,0.3081047919139482,0.7593148761981815,0.5075382120418896,0.35832386541791705,0.7670335928851674,0.6355836062982226,0.45498828456931845,0.6716940402720522,0.5794504927118963,0.5616780226590924,0.5213374112077489,0
0.9358212286365352,0.7836423664925297,0.7979578346922099,0.38456824397730655,0.7526087274672508,0.4385106280226733,0.47132082079378756,0.5696238549139763,0.5119486086763065,0.3589149991873498,0.6048813132620651,0.5907903159082086,0.5713930438809921,0.500924933305626,1
0.9525270902664177,0.7770011921839947,0.850834633387756,0.23560189817235394,0.7706435405808049,0.5015092320252966,0.3124406421562219,0.6914463546103831,0.6449590034856604,0.47110088595140914,0.6833683436569774,0.580778786966369,0.5570215863698538,0.47380274482006557,0
0.9800469703026553,0.7714688348358049,0.8403737883310781,0.27862088549510516,0.7648606230549215,0.5023970984069926,0.2702206935111448,0.7243697674762506,0.6303962287894325,0.4667331440919615,0.6341480131037924,0.5800865645938469,0.5566169420234589,0.47121385991644393,0
0.9776321770116211,0.7763210053309546,0.8422433771368957,0.37678962260239607,0.7644717850264535,0.5116393566215218,0.29841696840642695,0.6781104685044047,0.6177595917787755,0.4811280006506227,0.6605813887389097,0.5782708842105422,0.5578953785749065,0.47519674319128685,0
0.9921907804967338,0.7536576852379134,0.8296108674281825,0.2183760222387806,0.7563276591403254,0.5240251231542811,0.2351631938580117,0.6733821728211187,0.6342770341820345,0.49302976155223005,0.5885514197233277,0.5814242200613733,0.5686271936151028,0.5625988218990208,0
0.9454083339990446,0.7667792220231694,0.8344948315293814,0.19371382995744005,0.7529136949649674,0.47212079839945376,0.24654877043492884,0.7039882489321978,0.6533652345264013,0.4120175183013734,0.629749768189349,0.5799192731456863,0.5621665434959233,0.5285614810853784,1
0.9405814573360849,0.770559992462457,0.8660610748310351,0.15514062183563254,0.7697383973892249,0.4983129645769716,0.35530119823033257,0.7255352563431366,0.640157797181053,0.4784869682681264,0.6239404180912629,0.5796814680515467,0.5599795916223526,0.5044567515060068,0
0.9086215812668401,0.7833476526746278,0.7851028504659179,0.39774172109162886,0.7269701724418476,0.4193317098810669,0.36123549352594475,0.5646730254399147,0.48271761639411004,0.3602596521921136,0.5399201963637753,0.5755054573666745,0.5532313914905461,0.5043059204512386,1
0.9945865390843824,0.7654475653108588,0.8109571383978927,0.26010936841785165,0.7673628538241747,0.5110889001805407,0.1724077848396598,0.6810680612114417,0.6621317589234521,0.45763188487633705,0.6280429952885642,0.5773053851046531,0.5554587344493332,0.46341699162567007,0
0.9483239175912402,0.7789278667813196,0.8549505801910238,0.26627115261629297,0.7647851311630743,0.4979149277460865,0.2235763162134536,0.6936447477900303,0.6663676871580444,0.45638483252145484,0.6529422817718418,0.5795893969353698,0.5593783204340017,0.483959821184872,0
0.9917372363932931,0.76758770089315,0.8156450403524292,0.29418997403423885,0.7629647034875794,0.49918937664323676,0.28637406913372165,0.7159649169748964,0.6101036317180591,0.4373073711712371,0.6345149208533,0.5777694722432271,0.5633940357188092,0.5398988990804497,0
0.9776682944965709,0.7792263071475293,0.8126432126722337,0.3411304825797956,0.7699089704417756,0.46983285458342183,0.41561476265551034,0.6858055072712537,0.4960569205035696,0.4942212883523011,0.8104417145229041,0.5792036325675903,0.5555611238609063,0.4684366048781208,1
0.9458188758960686,0.7718537400174187,0.8282144834281425,0.23104586173738093,0.770046398104317,0.5121736497686923,0.31903556526188265,0.6718522171256509,0.6371450497922438,0.47600544765530184,0.6416231341416472,0.5894704779463585,0.5452804812691078,0.5636949757710644,1
0.9915362333363914,0.7637728824052779,0.8056313110451452,0.24145762510687258,0.7728256273585448,0.5081608107339002,0.33218578975636953,0.7179105997046535,0.6781658647410728,0.4273964602463078,0.627766058618552,0.5763669147415366,0.5669513686649211,0.5631985437128656,0
0.973682965409213,0.7665039621184818,0.8462982508883491,0.22167600389382455,0.7589063924271512,0.5297891092220457,0.38685730367332505,0.7204310063677613,0.6376023230336644,0.4851888540897246,0.5799856365572502,0.581180433067199,0.563123745866819,0.5182729260336962,0
0.9530124573192895,0.7779767566063907,0.8646854131661338,0.33902019445066905,0.769099645408518,0.5101891535319382,0.17456856258414516,0.6956294740374,0.6319653589287656,0.4568656323459589,0.6450991791428218,0.5798947853532642,0.5607008065899683,0.5099937939873301,0
0.9916616888561003,0.7632226536404826,0.8208517470887174,0.2599741032032508,0.7633014483758999,0.508224076176917,0.32737938706284075,0.7341371502709816,0.6629454406441825,0.4381130644742515,0.6426138946285997,0.5772344694104121,0.5597378649408956,0.5030858613572802,0
0.9786599952176759,0.7612154680052003,0.8395961785514813,0.23435340239635993,0.7589741449801856,0.5141975707357582,0.38740584909635234,0.707609282378426,0.6087695604505847,0.4894351327973625,0.5985562256512301,0.5826502334455378,0.561875815299221,0.5052209935365427,0
0.9796597794526225,0.7708546999709529,0.8426538797573973,0.2827412685134149,0.7630840522041462,0.5030169872439394,0.27909968028721754,0.7085750454618651,0.6378744018860657,0.4648977907852505,0.6345831340394719,0.5792358421581355,0.5567942333065592,0.4704835150353154,0
0.9888210872654208,0.7656361875245011,0.7946567628133264,0.3156718355877621,0.769684623756249,0.5162313158450184,0.21979936214107143,0.6795122929340071,0.6881947748953094,0.4229217626931636,0.6297345959110576,0.5791825225733219,0.5676667846240256,0.5520636775964423,0
0.9781866495475459,0.7738868006866957,0.8330241962970563,0.3133603586596232,0.76599683902133,0.4941812370613147,0.3150943018951303,0.6911492619077066,0.608057556050656,0.4571825222275578,0.66257330358133,0.5782284371980893,0.5610306625493602,0.5094336004304137,0
0.9807773236739955,0.76990631034548,0.8352911601859945,0.2730375856890132,0.7657561621332672,0.5035467334249399,0.21899907895405057,0.6796901583568188,0.6415406359913435,0.4751501095535512,0.6634439029257606,0.5790195275643482,0.5556202654281849,0.45891977038931026,0
0.9774796646246877,0.7676600543978895,0.8623443729831971,0.314502006843881,0.7585510261233819,0.504011654536524,0.26431879682832277,0.7435663013739123,0.628899214231923,0.4475331390517252,0.6344672834734945,0.5793229996350892,0.5609834310222866,0.5173275843632892,0
0.9506253464947033,0.7907369509198136,0.7515843181034167,0.44441752231095377,0.7411029441360858,0.4224333516659312,0.5090142149495576,0.5449054648035442,0.48766964500553556,0.29864146531963087,0.486448777419465,0.5879781769962439,0.5521953774720666,0.5331642326536524,1
0.99313295561773,0.76637912674229,0.8137762504980535,0.25992118601736647,0.7665307674136241,0.512538898226964,0.3265009441701985,0.7351189801535495,0.668148538973978,0.4530173710546995,0.6939340306651021,0.577804433451466,0.5661313187278352,0.555016046683183,0
0.9483518080904575,0.7746561711720893,0.8648732898605734,0.24741326606491096,0.7712593739556436,0.4984449357714924,0.31986653793975106,0.7229707064889679,0.6451456613869038,0.44246432606676883,0.6337768680103216,0.5783549625966828,0.5611284621461647,0.5187647144502371,0
0.9458262732795495,0.770842264799914,0.8413118764179425,0.16539479748428257,0.7635169800498325,0.4882501097929425,0.23674096187188967,0.6569229325672268,0.6096792834296701,0.504766814168095,0.5702221457379081,0.5798198861106933,0.5586221043402189,0.4668793998425749,0
0.9784236114466812,0.8005175133137388,0.7311066313804357,0.4971259539661882,0.7773886333111816,0.4282358330376464,0.5669510048690567,0.547321763811154,0.30084865479386946,0.4656810591603604,0.7556744153889214,0.5838475862528218,0.5634822281909326,0.4715977231586057,1
0.9927815660443449,0.7667461528061278,0.7984704238510223,0.2626416249928324,0.7701221742589631,0.5096537729096297,0.22722313473651498,0.6955832670036288,0.677500377051052,0.4346709956845522,0.6344982479373636,0.5785384890642478,0.5633231709503115,0.5228539272781146,0
0.9929081059179916,0.7670779550938266,0.8062593537127025,0.275380300436503,0.7667031807132622,0.5122139268452855,0.2521741007423214,0.7073878064628452,0.6708037919592684,0.42432185956622687,0.5904876108719683,0.5775760086760119,0.5636824752224684,0.5347069601380793,0
